projection_x_coordinate,projection_y_coordinate,hw_threshold
474000,282000,27
486000,282000,27
498000,282000,27
510000,282000,27
522000,282000,27
534000,282000,27
546000,282000,27
558000,282000,27
570000,282000,27
582000,282000,27
594000,282000,27
606000,282000,27
618000,282000,27
630000,282000,27
642000,282000,27
654000,282000,27
666000,282000,27
678000,282000,27
690000,282000,27
702000,282000,27
714000,282000,27
726000,282000,27
738000,282000,27
750000,282000,27
762000,282000,27
-210000,270000,100
-198000,270000,100
-186000,270000,100
-174000,270000,100
-162000,270000,100
-150000,270000,100
-138000,270000,100
-126000,270000,100
-114000,270000,100
-102000,270000,100
-90000,270000,100
-78000,270000,100
-66000,270000,100
-54000,270000,100
-42000,270000,100
-30000,270000,100
-18000,270000,100
-6000,270000,100
6000,270000,100
18000,270000,100
30000,270000,100
42000,270000,100
54000,270000,100
66000,270000,100
78000,270000,25
90000,270000,25
102000,270000,25
114000,270000,25
126000,270000,25
138000,270000,25
150000,270000,25
162000,270000,25
174000,270000,25
186000,270000,25
198000,270000,25
210000,270000,25
222000,270000,25
234000,270000,25
246000,270000,25
258000,270000,25
270000,270000,25
282000,270000,25
294000,270000,25
306000,270000,25
318000,270000,25
330000,270000,25
342000,270000,26
354000,270000,26
366000,270000,27
378000,270000,27
390000,270000,27
402000,270000,27
414000,270000,27
426000,270000,27
438000,270000,27
450000,270000,27
462000,270000,27
474000,270000,27
486000,270000,27
498000,270000,27
510000,270000,27
522000,270000,27
534000,270000,27
546000,270000,27
558000,270000,27
570000,270000,27
582000,270000,27
594000,270000,27
606000,270000,27
618000,270000,27
630000,270000,27
642000,270000,27
654000,270000,27
666000,270000,27
678000,270000,27
690000,270000,27
702000,270000,27
714000,270000,27
726000,270000,27
738000,270000,27
750000,270000,27
762000,270000,27
-210000,258000,100
-198000,258000,100
-186000,258000,100
-174000,258000,100
-162000,258000,100
-150000,258000,100
-138000,258000,100
-126000,258000,100
-114000,258000,100
-102000,258000,100
-90000,258000,100
-78000,258000,100
-66000,258000,100
-54000,258000,100
-42000,258000,100
-30000,258000,100
-18000,258000,100
-6000,258000,100
6000,258000,100
18000,258000,100
30000,258000,100
42000,258000,100
54000,258000,100
66000,258000,100
78000,258000,25
90000,258000,25
102000,258000,25
114000,258000,25
126000,258000,25
138000,258000,25
150000,258000,25
162000,258000,25
174000,258000,25
186000,258000,25
198000,258000,25
210000,258000,25
222000,258000,25
234000,258000,25
246000,258000,25
258000,258000,25
270000,258000,25
282000,258000,25
294000,258000,25
306000,258000,25
318000,258000,25
330000,258000,26
342000,258000,26
354000,258000,26
366000,258000,26
378000,258000,27
390000,258000,27
402000,258000,27
414000,258000,27
426000,258000,27
438000,258000,27
450000,258000,27
462000,258000,27
474000,258000,27
486000,258000,27
498000,258000,27
510000,258000,27
522000,258000,27
534000,258000,27
546000,258000,27
558000,258000,27
570000,258000,27
582000,258000,27
594000,258000,27
606000,258000,27
618000,258000,27
630000,258000,27
642000,258000,27
654000,258000,27
666000,258000,27
678000,258000,27
690000,258000,27
702000,258000,27
714000,258000,27
726000,258000,27
738000,258000,27
750000,258000,27
762000,258000,27
-210000,246000,100
-198000,246000,100
-186000,246000,100
-174000,246000,100
-162000,246000,100
-150000,246000,100
-138000,246000,100
-126000,246000,100
-114000,246000,100
-102000,246000,100
-90000,246000,100
-78000,246000,100
-66000,246000,100
-54000,246000,100
-42000,246000,100
-30000,246000,100
-18000,246000,100
-6000,246000,100
6000,246000,100
18000,246000,100
30000,246000,100
42000,246000,100
54000,246000,100
66000,246000,100
78000,246000,25
90000,246000,25
102000,246000,25
114000,246000,25
126000,246000,25
138000,246000,25
150000,246000,25
162000,246000,25
174000,246000,25
186000,246000,25
198000,246000,25
210000,246000,25
222000,246000,25
234000,246000,25
246000,246000,25
258000,246000,25
270000,246000,25
282000,246000,25
294000,246000,25
306000,246000,25
318000,246000,25
330000,246000,26
342000,246000,26
354000,246000,26
366000,246000,26
378000,246000,27
390000,246000,27
402000,246000,27
414000,246000,27
426000,246000,27
438000,246000,27
450000,246000,27
462000,246000,27
474000,246000,27
486000,246000,27
498000,246000,27
510000,246000,27
522000,246000,27
534000,246000,27
546000,246000,27
558000,246000,27
570000,246000,27
582000,246000,27
594000,246000,27
606000,246000,27
618000,246000,27
630000,246000,27
642000,246000,27
654000,246000,27
666000,246000,27
678000,246000,27
690000,246000,27
702000,246000,27
714000,246000,27
726000,246000,27
738000,246000,27
750000,246000,27
762000,246000,27
-210000,234000,100
-198000,234000,100
-186000,234000,100
-174000,234000,100
-162000,234000,100
-150000,234000,100
-138000,234000,100
-126000,234000,100
-114000,234000,100
-102000,234000,100
-90000,234000,100
-78000,234000,100
-66000,234000,100
-54000,234000,100
-42000,234000,100
-30000,234000,100
-18000,234000,100
-6000,234000,100
6000,234000,100
18000,234000,100
30000,234000,100
42000,234000,100
54000,234000,100
66000,234000,100
78000,234000,25
90000,234000,25
102000,234000,25
114000,234000,25
126000,234000,25
138000,234000,25
150000,234000,25
162000,234000,25
174000,234000,25
186000,234000,25
198000,234000,25
210000,234000,25
222000,234000,25
234000,234000,25
246000,234000,25
258000,234000,25
270000,234000,25
282000,234000,25
294000,234000,25
306000,234000,25
318000,234000,25
330000,234000,26
342000,234000,26
354000,234000,26
366000,234000,26
378000,234000,27
390000,234000,27
402000,234000,27
414000,234000,27
426000,234000,27
438000,234000,27
450000,234000,27
462000,234000,27
474000,234000,27
486000,234000,27
498000,234000,27
510000,234000,27
522000,234000,27
534000,234000,27
546000,234000,27
558000,234000,27
570000,234000,27
582000,234000,27
594000,234000,27
606000,234000,27
618000,234000,27
630000,234000,27
642000,234000,27
654000,234000,27
666000,234000,27
678000,234000,27
690000,234000,27
702000,234000,27
714000,234000,27
726000,234000,27
738000,234000,27
750000,234000,27
762000,234000,100
-210000,222000,100
-198000,222000,100
-186000,222000,100
-174000,222000,100
-162000,222000,100
-150000,222000,100
-138000,222000,100
-126000,222000,100
-114000,222000,100
-102000,222000,100
-90000,222000,100
-78000,222000,100
-66000,222000,100
-54000,222000,100
-42000,222000,100
-30000,222000,100
-18000,222000,100
-6000,222000,100
6000,222000,100
18000,222000,100
30000,222000,100
42000,222000,100
54000,222000,100
66000,222000,25
78000,222000,25
90000,222000,25
102000,222000,25
114000,222000,25
126000,222000,25
138000,222000,25
150000,222000,25
162000,222000,25
174000,222000,25
186000,222000,25
198000,222000,25
210000,222000,25
222000,222000,25
234000,222000,25
246000,222000,25
258000,222000,25
270000,222000,25
282000,222000,25
294000,222000,25
306000,222000,25
318000,222000,25
330000,222000,26
342000,222000,26
354000,222000,26
366000,222000,26
378000,222000,27
390000,222000,27
402000,222000,27
414000,222000,27
426000,222000,27
438000,222000,27
450000,222000,27
462000,222000,27
474000,222000,27
486000,222000,27
498000,222000,27
510000,222000,27
522000,222000,27
534000,222000,27
546000,222000,27
558000,222000,27
570000,222000,27
582000,222000,27
594000,222000,27
606000,222000,27
618000,222000,27
630000,222000,27
642000,222000,27
654000,222000,27
666000,222000,27
678000,222000,27
690000,222000,27
702000,222000,27
714000,222000,27
726000,222000,27
738000,222000,27
750000,222000,27
762000,222000,100
-210000,210000,100
-198000,210000,100
-186000,210000,100
-174000,210000,100
-162000,210000,100
-150000,210000,100
-138000,210000,100
-126000,210000,100
-114000,210000,100
-102000,210000,100
-90000,210000,100
-78000,210000,100
-66000,210000,100
-54000,210000,100
-42000,210000,100
-30000,210000,100
-18000,210000,100
-6000,210000,100
6000,210000,100
18000,210000,100
30000,210000,100
42000,210000,100
54000,210000,100
66000,210000,25
78000,210000,25
90000,210000,25
102000,210000,25
114000,210000,25
126000,210000,25
138000,210000,25
150000,210000,25
162000,210000,25
174000,210000,25
186000,210000,25
198000,210000,25
210000,210000,25
222000,210000,25
234000,210000,25
246000,210000,25
258000,210000,25
270000,210000,25
282000,210000,25
294000,210000,25
306000,210000,25
318000,210000,26
330000,210000,26
342000,210000,26
354000,210000,27
366000,210000,27
378000,210000,27
390000,210000,27
402000,210000,27
414000,210000,27
426000,210000,27
438000,210000,27
450000,210000,27
462000,210000,27
474000,210000,27
486000,210000,27
498000,210000,27
510000,210000,27
522000,210000,27
534000,210000,27
546000,210000,27
558000,210000,27
570000,210000,27
582000,210000,27
594000,210000,27
606000,210000,27
618000,210000,27
630000,210000,27
642000,210000,27
654000,210000,27
666000,210000,27
678000,210000,27
690000,210000,27
702000,210000,27
714000,210000,27
726000,210000,27
738000,210000,27
750000,210000,27
762000,210000,100
-210000,198000,100
-198000,198000,100
-186000,198000,100
-174000,198000,100
-162000,198000,100
-150000,198000,100
-138000,198000,100
-126000,198000,100
-114000,198000,100
-102000,198000,100
-90000,198000,100
-78000,198000,100
-66000,198000,100
-54000,198000,100
-42000,198000,100
-30000,198000,100
-18000,198000,100
-6000,198000,100
6000,198000,100
18000,198000,100
30000,198000,100
42000,198000,100
54000,198000,100
66000,198000,100
78000,198000,25
90000,198000,25
102000,198000,25
114000,198000,25
126000,198000,25
138000,198000,25
150000,198000,25
162000,198000,25
174000,198000,25
186000,198000,25
198000,198000,25
210000,198000,25
222000,198000,25
234000,198000,25
246000,198000,25
258000,198000,25
270000,198000,25
282000,198000,25
294000,198000,25
306000,198000,25
318000,198000,26
330000,198000,26
342000,198000,26
354000,198000,27
366000,198000,27
378000,198000,27
390000,198000,27
402000,198000,27
414000,198000,27
426000,198000,27
438000,198000,27
450000,198000,27
462000,198000,27
474000,198000,27
486000,198000,27
498000,198000,27
510000,198000,27
522000,198000,27
534000,198000,28
546000,198000,27
558000,198000,27
570000,198000,27
582000,198000,27
594000,198000,27
606000,198000,27
618000,198000,27
630000,198000,27
642000,198000,27
654000,198000,27
666000,198000,27
678000,198000,27
690000,198000,27
702000,198000,27
714000,198000,27
726000,198000,27
738000,198000,27
750000,198000,100
762000,198000,100
-210000,186000,100
-198000,186000,100
-186000,186000,100
-174000,186000,100
-162000,186000,100
-150000,186000,100
-138000,186000,100
-126000,186000,100
-114000,186000,100
-102000,186000,100
-90000,186000,100
-78000,186000,100
-66000,186000,100
-54000,186000,100
-42000,186000,100
-30000,186000,100
-18000,186000,100
-6000,186000,100
6000,186000,100
18000,186000,100
30000,186000,100
42000,186000,100
54000,186000,100
66000,186000,100
78000,186000,25
90000,186000,25
102000,186000,25
114000,186000,25
126000,186000,25
138000,186000,25
150000,186000,25
162000,186000,25
174000,186000,25
186000,186000,25
198000,186000,25
210000,186000,25
222000,186000,25
234000,186000,25
246000,186000,25
258000,186000,25.13910294
270000,186000,25.16580582
282000,186000,25
294000,186000,25
306000,186000,25
318000,186000,26
330000,186000,26
342000,186000,26
354000,186000,27
366000,186000,27
378000,186000,27
390000,186000,27
402000,186000,27
414000,186000,27
426000,186000,27
438000,186000,27
450000,186000,27
462000,186000,27
474000,186000,27
486000,186000,27
498000,186000,27
510000,186000,28
522000,186000,28
534000,186000,28
546000,186000,28
558000,186000,28
570000,186000,27
582000,186000,27
594000,186000,27
606000,186000,27
618000,186000,27
630000,186000,27
642000,186000,27
654000,186000,27
666000,186000,27
678000,186000,27
690000,186000,27
702000,186000,27
714000,186000,27
726000,186000,27
738000,186000,27
750000,186000,100
762000,186000,100
-210000,174000,100
-198000,174000,100
-186000,174000,100
-174000,174000,100
-162000,174000,100
-150000,174000,100
-138000,174000,100
-126000,174000,100
-114000,174000,100
-102000,174000,100
-90000,174000,100
-78000,174000,100
-66000,174000,100
-54000,174000,100
-42000,174000,100
-30000,174000,100
-18000,174000,100
-6000,174000,100
6000,174000,100
18000,174000,100
30000,174000,100
42000,174000,100
54000,174000,100
66000,174000,100
78000,174000,25
90000,174000,25
102000,174000,25
114000,174000,25
126000,174000,25
138000,174000,25
150000,174000,25
162000,174000,25
174000,174000,25
186000,174000,25
198000,174000,25
210000,174000,25
222000,174000,25
234000,174000,25
246000,174000,25
258000,174000,25
270000,174000,25.17032051
282000,174000,25.62257957
294000,174000,26
306000,174000,26
318000,174000,26
330000,174000,26.56146622
342000,174000,27
354000,174000,27
366000,174000,27
378000,174000,27
390000,174000,27
402000,174000,27
414000,174000,27
426000,174000,27
438000,174000,27
450000,174000,27
462000,174000,27
474000,174000,27
486000,174000,27
498000,174000,27
510000,174000,28
522000,174000,28
534000,174000,28
546000,174000,28
558000,174000,27
570000,174000,27
582000,174000,27
594000,174000,27
606000,174000,27
618000,174000,27
630000,174000,27
642000,174000,27
654000,174000,27
666000,174000,27
678000,174000,27
690000,174000,27
702000,174000,27
714000,174000,27
726000,174000,27
738000,174000,27
750000,174000,100
762000,174000,100
-210000,162000,100
-198000,162000,100
-186000,162000,100
-174000,162000,100
-162000,162000,100
-150000,162000,100
-138000,162000,100
-126000,162000,100
-114000,162000,100
-102000,162000,100
-90000,162000,100
-78000,162000,100
-66000,162000,100
-54000,162000,100
-42000,162000,100
-30000,162000,100
-18000,162000,100
-6000,162000,100
6000,162000,100
18000,162000,100
30000,162000,100
42000,162000,100
54000,162000,100
66000,162000,100
78000,162000,25
90000,162000,25
102000,162000,25
114000,162000,25
126000,162000,25
138000,162000,25
150000,162000,25
162000,162000,25
174000,162000,25
186000,162000,25
198000,162000,25
210000,162000,25
222000,162000,25
234000,162000,25
246000,162000,25
258000,162000,25
270000,162000,25.51169205
282000,162000,25.7679081
294000,162000,26
306000,162000,26
318000,162000,26.20431328
330000,162000,26.34314537
342000,162000,27
354000,162000,27
366000,162000,27
378000,162000,27
390000,162000,27
402000,162000,27
414000,162000,27
426000,162000,27
438000,162000,27
450000,162000,27
462000,162000,27
474000,162000,27
486000,162000,27
498000,162000,27
510000,162000,27
522000,162000,27
534000,162000,28
546000,162000,28
558000,162000,27
570000,162000,27
582000,162000,27
594000,162000,27
606000,162000,27
618000,162000,27
630000,162000,27
642000,162000,27
654000,162000,27
666000,162000,27
678000,162000,27
690000,162000,27
702000,162000,27
714000,162000,27
726000,162000,27
738000,162000,27
750000,162000,27
762000,162000,100
-210000,150000,100
-198000,150000,100
-186000,150000,100
-174000,150000,100
-162000,150000,100
-150000,150000,100
-138000,150000,100
-126000,150000,100
-114000,150000,100
-102000,150000,100
-90000,150000,100
-78000,150000,100
-66000,150000,100
-54000,150000,100
-42000,150000,100
-30000,150000,100
-18000,150000,100
-6000,150000,100
6000,150000,100
18000,150000,100
30000,150000,100
42000,150000,100
54000,150000,100
66000,150000,100
78000,150000,100
90000,150000,25
102000,150000,25
114000,150000,25
126000,150000,25
138000,150000,25
150000,150000,25
162000,150000,25
174000,150000,25
186000,150000,25
198000,150000,25
210000,150000,25
222000,150000,25
234000,150000,25
246000,150000,25
258000,150000,25
270000,150000,25.45365906
282000,150000,25.86600494
294000,150000,26
306000,150000,26
318000,150000,26
330000,150000,26
342000,150000,26
354000,150000,26
366000,150000,26
378000,150000,26
390000,150000,27
402000,150000,27
414000,150000,27
426000,150000,27
438000,150000,27
450000,150000,27
462000,150000,27
474000,150000,27
486000,150000,27
498000,150000,27
510000,150000,27
522000,150000,27
534000,150000,27
546000,150000,27
558000,150000,27
570000,150000,27
582000,150000,27
594000,150000,27
606000,150000,27
618000,150000,27
630000,150000,27
642000,150000,27
654000,150000,27
666000,150000,27
678000,150000,27
690000,150000,27
702000,150000,27
714000,150000,27
726000,150000,27
738000,150000,27
750000,150000,27
762000,150000,100
-210000,138000,100
-198000,138000,100
-186000,138000,100
-174000,138000,100
-162000,138000,100
-150000,138000,100
-138000,138000,100
-126000,138000,100
-114000,138000,100
-102000,138000,100
-90000,138000,100
-78000,138000,100
-66000,138000,100
-54000,138000,100
-42000,138000,100
-30000,138000,100
-18000,138000,100
-6000,138000,100
6000,138000,100
18000,138000,100
30000,138000,100
42000,138000,100
54000,138000,100
66000,138000,100
78000,138000,100
90000,138000,25
102000,138000,25
114000,138000,25
126000,138000,25
138000,138000,25
150000,138000,25
162000,138000,25
174000,138000,25
186000,138000,25
198000,138000,25
210000,138000,25
222000,138000,25
234000,138000,25
246000,138000,25
258000,138000,25
270000,138000,25
282000,138000,26
294000,138000,26
306000,138000,26
318000,138000,26
330000,138000,26
342000,138000,26
354000,138000,26
366000,138000,26
378000,138000,27
390000,138000,27
402000,138000,27
414000,138000,27
426000,138000,27
438000,138000,27
450000,138000,27
462000,138000,27
474000,138000,27
486000,138000,27
498000,138000,27
510000,138000,27
522000,138000,27
534000,138000,27
546000,138000,27
558000,138000,27
570000,138000,27
582000,138000,27
594000,138000,27
606000,138000,27
618000,138000,27
630000,138000,27
642000,138000,27
654000,138000,27
666000,138000,27
678000,138000,27
690000,138000,27
702000,138000,27
714000,138000,27
726000,138000,27
738000,138000,27
750000,138000,100
762000,138000,100
-210000,126000,100
-198000,126000,100
-186000,126000,100
-174000,126000,100
-162000,126000,100
-150000,126000,100
-138000,126000,100
-126000,126000,100
-114000,126000,100
-102000,126000,100
-90000,126000,100
-78000,126000,100
-66000,126000,100
-54000,126000,100
-42000,126000,100
-30000,126000,100
-18000,126000,100
-6000,126000,100
6000,126000,100
18000,126000,100
30000,126000,100
42000,126000,100
54000,126000,100
66000,126000,25
78000,126000,25
90000,126000,25
102000,126000,25
114000,126000,25
126000,126000,25
138000,126000,25
150000,126000,25
162000,126000,25
174000,126000,25
186000,126000,25
198000,126000,25
210000,126000,25
222000,126000,25
234000,126000,25
246000,126000,25
258000,126000,25
270000,126000,25
282000,126000,25
294000,126000,25
306000,126000,26
318000,126000,26
330000,126000,26
342000,126000,26
354000,126000,26
366000,126000,26
378000,126000,26
390000,126000,27
402000,126000,27
414000,126000,27
426000,126000,27
438000,126000,27
450000,126000,27
462000,126000,27
474000,126000,27
486000,126000,27
498000,126000,27
510000,126000,27
522000,126000,27
534000,126000,27
546000,126000,27
558000,126000,27
570000,126000,27
582000,126000,27
594000,126000,27
606000,126000,27
618000,126000,27
630000,126000,27
642000,126000,27
654000,126000,27
666000,126000,27
678000,126000,27
690000,126000,27
702000,126000,27
714000,126000,27
726000,126000,27
738000,126000,27
750000,126000,100
762000,126000,100
-210000,114000,100
-198000,114000,100
-186000,114000,100
-174000,114000,100
-162000,114000,100
-150000,114000,100
-138000,114000,100
-126000,114000,100
-114000,114000,100
-102000,114000,100
-90000,114000,100
-78000,114000,100
-66000,114000,100
-54000,114000,100
-42000,114000,100
-30000,114000,100
-18000,114000,100
-6000,114000,100
6000,114000,100
18000,114000,100
30000,114000,100
42000,114000,100
54000,114000,25
66000,114000,25
78000,114000,25
90000,114000,25
102000,114000,25
114000,114000,25
126000,114000,25
138000,114000,25
150000,114000,25
162000,114000,25
174000,114000,25
186000,114000,25
198000,114000,25
210000,114000,25
222000,114000,25
234000,114000,25
246000,114000,25
258000,114000,25
270000,114000,25
282000,114000,25
294000,114000,25
306000,114000,25
318000,114000,26
330000,114000,26
342000,114000,26
354000,114000,26
366000,114000,26
378000,114000,26
390000,114000,26
402000,114000,26
414000,114000,27
426000,114000,27
438000,114000,27
450000,114000,27
462000,114000,27
474000,114000,27
486000,114000,27
498000,114000,27
510000,114000,27
522000,114000,27
534000,114000,27
546000,114000,27
558000,114000,27
570000,114000,27
582000,114000,27
594000,114000,27
606000,114000,27
618000,114000,27
630000,114000,27
642000,114000,27
654000,114000,27
666000,114000,27
678000,114000,27
690000,114000,27
702000,114000,27
714000,114000,27
726000,114000,27
738000,114000,27
750000,114000,100
762000,114000,100
-210000,102000,100
-198000,102000,100
-186000,102000,100
-174000,102000,100
-162000,102000,100
-150000,102000,100
-138000,102000,100
-126000,102000,100
-114000,102000,100
-102000,102000,100
-90000,102000,100
-78000,102000,100
-66000,102000,100
-54000,102000,100
-42000,102000,100
-30000,102000,100
-18000,102000,100
-6000,102000,100
6000,102000,100
18000,102000,100
30000,102000,100
42000,102000,25
54000,102000,25
66000,102000,25
78000,102000,25
90000,102000,25
102000,102000,25
114000,102000,25
126000,102000,25
138000,102000,25
150000,102000,25
162000,102000,25
174000,102000,25
186000,102000,25
198000,102000,25
210000,102000,25
222000,102000,25
234000,102000,25
246000,102000,25
258000,102000,25
270000,102000,25
282000,102000,25
294000,102000,25
306000,102000,25
318000,102000,25
330000,102000,25
342000,102000,26
354000,102000,26
366000,102000,26
378000,102000,26
390000,102000,26
402000,102000,26
414000,102000,27
426000,102000,27
438000,102000,27
450000,102000,26.5
462000,102000,26.63060188
474000,102000,26.73879623
486000,102000,27
498000,102000,27
510000,102000,27
522000,102000,26.89695549
534000,102000,26.92404366
546000,102000,27
558000,102000,27
570000,102000,26.93924141
582000,102000,27
594000,102000,27
606000,102000,27
618000,102000,27
630000,102000,27
642000,102000,27
654000,102000,27
666000,102000,27
678000,102000,27
690000,102000,27
702000,102000,27
714000,102000,27
726000,102000,27
738000,102000,27
750000,102000,100
762000,102000,100
-210000,90000,100
-198000,90000,100
-186000,90000,100
-174000,90000,100
-162000,90000,100
-150000,90000,100
-138000,90000,100
-126000,90000,100
-114000,90000,100
-102000,90000,100
-90000,90000,100
-78000,90000,100
-66000,90000,100
-54000,90000,100
-42000,90000,100
-30000,90000,100
-18000,90000,100
-6000,90000,100
6000,90000,100
18000,90000,100
30000,90000,100
42000,90000,25
54000,90000,25
66000,90000,25
78000,90000,25
90000,90000,25
102000,90000,25
114000,90000,25
126000,90000,25
138000,90000,25
150000,90000,25
162000,90000,25
174000,90000,25
186000,90000,25
198000,90000,25
210000,90000,25
222000,90000,25
234000,90000,25
246000,90000,25
258000,90000,25
270000,90000,25
282000,90000,25
294000,90000,25.05195236
306000,90000,25
318000,90000,25
330000,90000,25.43740463
342000,90000,25.90983009
354000,90000,26
366000,90000,26
378000,90000,26
390000,90000,26
402000,90000,26.23972702
414000,90000,26.62521362
426000,90000,26.34549141
438000,90000,26
450000,90000,26
462000,90000,26
474000,90000,26.328228
486000,90000,26.84370995
498000,90000,26.87560081
510000,90000,26.8806591
522000,90000,26.87533379
534000,90000,26.89512825
546000,90000,26.93226433
558000,90000,26.92910385
570000,90000,27
582000,90000,27
594000,90000,27
606000,90000,27
618000,90000,27
630000,90000,27
642000,90000,27
654000,90000,27
666000,90000,27
678000,90000,27
690000,90000,27
702000,90000,27
714000,90000,27
726000,90000,27
738000,90000,100
750000,90000,100
762000,90000,100
-210000,78000,100
-198000,78000,100
-186000,78000,100
-174000,78000,100
-162000,78000,100
-150000,78000,100
-138000,78000,100
-126000,78000,100
-114000,78000,100
-102000,78000,100
-90000,78000,100
-78000,78000,100
-66000,78000,100
-54000,78000,100
-42000,78000,100
-30000,78000,100
-18000,78000,100
-6000,78000,100
6000,78000,100
18000,78000,100
30000,78000,25
42000,78000,25
54000,78000,25
66000,78000,25
78000,78000,25
90000,78000,25
102000,78000,25
114000,78000,25
126000,78000,25
138000,78000,25
150000,78000,25
162000,78000,25
174000,78000,25
186000,78000,25
198000,78000,25
210000,78000,25
222000,78000,25
234000,78000,25
246000,78000,25
258000,78000,25
270000,78000,25
282000,78000,25
294000,78000,25
306000,78000,25
318000,78000,25
330000,78000,25.320158
342000,78000,25.86023903
354000,78000,25.92404366
366000,78000,26
378000,78000,25.93226433
390000,78000,25.9476738
402000,78000,26
414000,78000,26
426000,78000,26.41421318
438000,78000,26
450000,78000,26
462000,78000,26.26120377
474000,78000,26.38742638
486000,78000,27
498000,78000,27
510000,78000,27
522000,78000,27
534000,78000,27
546000,78000,27
558000,78000,27
570000,78000,27
582000,78000,27
594000,78000,27
606000,78000,27
618000,78000,27
630000,78000,27
642000,78000,27
654000,78000,27
666000,78000,27
678000,78000,27
690000,78000,27
702000,78000,27
714000,78000,27
726000,78000,27
738000,78000,100
750000,78000,100
762000,78000,100
-210000,66000,100
-198000,66000,100
-186000,66000,100
-174000,66000,100
-162000,66000,100
-150000,66000,100
-138000,66000,100
-126000,66000,100
-114000,66000,100
-102000,66000,100
-90000,66000,100
-78000,66000,100
-66000,66000,100
-54000,66000,100
-42000,66000,100
-30000,66000,100
-18000,66000,100
-6000,66000,100
6000,66000,100
18000,66000,100
30000,66000,25
42000,66000,25
54000,66000,25
66000,66000,25
78000,66000,25
90000,66000,25
102000,66000,25
114000,66000,25
126000,66000,25
138000,66000,25
150000,66000,25
162000,66000,25
174000,66000,25
186000,66000,25
198000,66000,25
210000,66000,25
222000,66000,25
234000,66000,25
246000,66000,25
258000,66000,25
270000,66000,25
282000,66000,25
294000,66000,25
306000,66000,25
318000,66000,25
330000,66000,25.33887863
342000,66000,25.44861221
354000,66000,25.88013268
366000,66000,25.91098022
378000,66000,25.90297318
390000,66000,25.91618347
402000,66000,26.24025345
414000,66000,26
426000,66000,26
438000,66000,26
450000,66000,26
462000,66000,26.28172874
474000,66000,26.41421318
486000,66000,26.47213554
498000,66000,27
510000,66000,27
522000,66000,27
534000,66000,27
546000,66000,27
558000,66000,27
570000,66000,27
582000,66000,27
594000,66000,27
606000,66000,27
618000,66000,27
630000,66000,27
642000,66000,27
654000,66000,27
666000,66000,27
678000,66000,27
690000,66000,27
702000,66000,27
714000,66000,27
726000,66000,100
738000,66000,100
750000,66000,100
762000,66000,100
-210000,54000,100
-198000,54000,100
-186000,54000,100
-174000,54000,100
-162000,54000,100
-150000,54000,100
-138000,54000,100
-126000,54000,100
-114000,54000,100
-102000,54000,100
-90000,54000,100
-78000,54000,100
-66000,54000,100
-54000,54000,100
-42000,54000,100
-30000,54000,100
-18000,54000,100
-6000,54000,100
6000,54000,100
18000,54000,100
30000,54000,25
42000,54000,25
54000,54000,25
66000,54000,25
78000,54000,25
90000,54000,25
102000,54000,25
114000,54000,25
126000,54000,25
138000,54000,25
150000,54000,25
162000,54000,25
174000,54000,25
186000,54000,25
198000,54000,25
210000,54000,25
222000,54000,25
234000,54000,25
246000,54000,25
258000,54000,25
270000,54000,25
282000,54000,25
294000,54000,25
306000,54000,25
318000,54000,25
330000,54000,25.33171272
342000,54000,25.42750359
354000,54000,25.8260231
366000,54000,25.85232353
378000,54000,25.86587906
390000,54000,25.87880707
402000,54000,26.32663155
414000,54000,26
426000,54000,26
438000,54000,26
450000,54000,26
462000,54000,26.33333397
474000,54000,26.40687752
486000,54000,26.46651649
498000,54000,27
510000,54000,27
522000,54000,27
534000,54000,27
546000,54000,27
558000,54000,27
570000,54000,27
582000,54000,27
594000,54000,27
606000,54000,27
618000,54000,27
630000,54000,27
642000,54000,27
654000,54000,27
666000,54000,27
678000,54000,27
690000,54000,27
702000,54000,27
714000,54000,100
726000,54000,100
738000,54000,100
750000,54000,100
762000,54000,100
-210000,42000,100
-198000,42000,100
-186000,42000,100
-174000,42000,100
-162000,42000,100
-150000,42000,100
-138000,42000,100
-126000,42000,100
-114000,42000,100
-102000,42000,100
-90000,42000,100
-78000,42000,100
-66000,42000,100
-54000,42000,100
-42000,42000,100
-30000,42000,100
-18000,42000,100
-6000,42000,100
6000,42000,100
18000,42000,100
30000,42000,25
42000,42000,25
54000,42000,25
66000,42000,25
78000,42000,25
90000,42000,25
102000,42000,25
114000,42000,25
126000,42000,25
138000,42000,25
150000,42000,25
162000,42000,25
174000,42000,25
186000,42000,25
198000,42000,25
210000,42000,25
222000,42000,25
234000,42000,25
246000,42000,25
258000,42000,25
270000,42000,25
282000,42000,25
294000,42000,25
306000,42000,25
318000,42000,25.375
330000,42000,25.48528099
342000,42000,25.55364037
354000,42000,26
366000,42000,26
378000,42000,26
390000,42000,26
402000,42000,26
414000,42000,26
426000,42000,26
438000,42000,26
450000,42000,26
462000,42000,26.36996841
474000,42000,26.41421318
486000,42000,26.4541626
498000,42000,27
510000,42000,27
522000,42000,27
534000,42000,27
546000,42000,27
558000,42000,27
570000,42000,27
582000,42000,27
594000,42000,27
606000,42000,27
618000,42000,27
630000,42000,27
642000,42000,27
654000,42000,27
666000,42000,27
678000,42000,27
690000,42000,27
702000,42000,100
714000,42000,100
726000,42000,100
738000,42000,100
750000,42000,100
762000,42000,100
-210000,30000,100
-198000,30000,100
-186000,30000,100
-174000,30000,100
